"genome"	"mean_coverage_bin"	"3-Hydroxypropionate bi-cycle"	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	"Dicarboxylate-hydroxybutyrate cycle"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	"Glyoxylate cycle"	"Hydroxypropionate-hydroxybutylate cycle"	"Methanogenesis, CO2 => methane"	"Pentose phosphate pathway (Pentose phosphate cycle)"	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"	"Reductive citrate cycle (Arnon-Buchanan cycle)"	"Reductive pentose phosphate cycle (Calvin cycle)"	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	"Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	"Complex II: Succinate dehydrogenase (ubiquinone)"	"Complex II: Succinate dehydrogenase, prokaryotes"	"Complex III: Cytochrome bc1 complex"	"Complex III: Cytochrome bc1 complex respiratory unit"	"Complex III: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	"Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase"	"Complex IV Low affinity: Cytochrome c oxidase"	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	"Complex IV Low affinity: Cytochrome o ubiquinol oxidase"	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	"CAZy: Alpha-galactans"	"CAZy: Alpha-mannan"	"CAZy: Amorphous Cellulose"	"CAZy: Arabinan"	"CAZy: Arabinose cleavage"	"CAZy: Beta-galactan (pectic galactan)"	"CAZy: Beta-mannan"	"CAZy: Chitin"	"CAZy: Crystalline Cellulose"	"CAZy: Fucose Cleavage"	"CAZy: Mixed-Linkage glucans"	"CAZy: Mucin"	"CAZy: Pectin"	"CAZy: Polyphenolics"	"CAZy: Rhamnose cleavage"	"CAZy: Starch"	"CAZy: Sulf-Polysachharides"	"CAZy: Xylans"	"CAZy: Xyloglucan"	"Methanogenesis and methanotrophy: Key functional gene"	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	"Methanogenesis and methanotrophy: dimethylamine => monomethylamine"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	"Methanogenesis and methanotrophy: methanol => methane"	"Methanogenesis and methanotrophy: monomethylamine => ammonia"	"Methanogenesis and methanotrophy: putative but not defining CO2 => methane"	"Methanogenesis and methanotrophy: trimethylamine => dimethylamine"	"Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation"	"Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)"	"Nitrogen metabolism: Nitrogen fixation altennative"	"Nitrogen metabolism: ammonia => nitrite"	"Nitrogen metabolism: nitrate => nitrite"	"Nitrogen metabolism: nitric oxide => nitrous oxide"	"Nitrogen metabolism: nitrite => nitrate"	"Nitrogen metabolism: nitrite => nitric oxide"	"Nitrogen metabolism: nitrogen => ammonia"	"Nitrogen metabolism: nitrous oxide => nitrogen"	"Other Reductases: TMAO reductase"	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	"Other Reductases: mercury reduction"	"Other Reductases: selenate/Chlorate reduction"	"Photosynthesis: Photosystem I"	"Photosynthesis: Photosystem II"	"SCFA and alcohol conversions: Alcohol production"	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	"SCFA and alcohol conversions: lactate D"	"SCFA and alcohol conversions: lactate L"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v1"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v2"	"SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3"	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	"Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide"	"Sulfur metabolism: tetrathionate => thiosulfate"	"Sulfur metabolism: thiosulfate => sulfite"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Sample_site"	"phylum_family_genome"	"family_genus_genome"	"genus_species_genome"
"STD1_26"	14.6276823285024	0	0.5	0.5	0.230769230769231	0	1	0.2	0	0	0.571428571428571	0.571428571428571	0.6	0.636363636363636	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.111111111111111	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__UBA1572"	"f__UBA1572"	"g__UBA6210"	"s__UBA6210 sp002421805"	"D1"	"p__Omnitrophota , f__UBA1572 ( STD1_26 )"	"f__UBA1572 , g__UBA6210 ( STD1_26 )"	"g__UBA6210 , s__UBA6210 sp002421805 ( STD1_26 )"
"STD1_27"	62.2271298648649	0	0	0	0.0769230769230769	0	0.444444444444444	0	0	0	0.428571428571429	0	0.1	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__UBA6257"	"f__UBA6257"	"g__"	"s__"	"D1"	"p__Patescibacteria , f__UBA6257 ( STD1_27 )"	"f__UBA6257 , g__ ( STD1_27 )"	"g__ , s__ ( STD1_27 )"
"STD1_28"	5.12961265756824	0	0	0.375	0.0769230769230769	0	0.777777777777778	0	0.142857142857143	0.125	0.714285714285714	0.285714285714286	0.5	0.454545454545455	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777777777778	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Marinisomatota"	"c__UBA2242"	"o__UBA2242"	"f__UBA2242"	"g__"	"s__"	"D1"	"p__Marinisomatota , f__UBA2242 ( STD1_28 )"	"f__UBA2242 , g__ ( STD1_28 )"	"g__ , s__ ( STD1_28 )"
"STD1_29"	35.9524255	0	0	0	0.153846153846154	0	0.555555555555556	0	0	0	0.428571428571429	0	0.2	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__ABY1"	"o__UBA2591"	"f__UBA6264"	"g__"	"s__"	"D1"	"p__Patescibacteria , f__UBA6264 ( STD1_29 )"	"f__UBA6264 , g__ ( STD1_29 )"	"g__ , s__ ( STD1_29 )"
"STD1_3"	8.01726986538462	0	0	1	0.461538461538462	0.5	0.777777777777778	0.6	0.214285714285714	0.125	1	0.142857142857143	0.9	0.454545454545455	0	0	0.928571428571429	0.25	0	0.75	0.1	0.666666666666667	0.666666666666667	0.666666666666667	0	0	0.133333333333333	0.666666666666667	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Acidobacteriota"	"c__Acidobacteriae"	"o__"	"f__"	"g__"	"s__"	"D1"	"p__Acidobacteriota , f__ ( STD1_3 )"	"f__ , g__ ( STD1_3 )"	"g__ , s__ ( STD1_3 )"
"STD1_30"	3.65850456223176	0	0	0.25	0.153846153846154	0	0.555555555555556	0	0.142857142857143	0	0.428571428571429	0.142857142857143	0.4	0.545454545454545	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Cloacimonadota"	"c__Cloacimonadia"	"o__Cloacimonadales"	"f__Cloacimonadaceae"	"g__UBA1032"	"s__UBA1032 sp002410505"	"D1"	"p__Cloacimonadota , f__Cloacimonadaceae ( STD1_30 )"	"f__Cloacimonadaceae , g__UBA1032 ( STD1_30 )"	"g__UBA1032 , s__UBA1032 sp002410505 ( STD1_30 )"
"STD1_31"	7.37254467857143	0	0	0	0.153846153846154	0	0.555555555555556	0	0	0	0.142857142857143	0	0.2	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__ABY1"	"o__BM507"	"f__UM-FILTER-48-10"	"g__"	"s__"	"D1"	"p__Patescibacteria , f__UM-FILTER-48-10 ( STD1_31 )"	"f__UM-FILTER-48-10 , g__ ( STD1_31 )"	"g__ , s__ ( STD1_31 )"
"STD1_32"	8.15437421653543	0	0.5	0.375	0.153846153846154	0	0.666666666666667	0	0	0	0.428571428571429	0.571428571428571	0.5	0.545454545454545	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.666666666666667	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__UBA5776"	"s__UBA5776 sp002418595"	"D1"	"p__Omnitrophota , f__UBA6249 ( STD1_32 )"	"f__UBA6249 , g__UBA5776 ( STD1_32 )"	"g__UBA5776 , s__UBA5776 sp002418595 ( STD1_32 )"
"STD1_33"	9.02056179233227	0	0	0.375	0.230769230769231	0	0.777777777777778	0	0.214285714285714	0.125	0.428571428571429	0	0.4	0.363636363636364	0	0	0.181818181818182	0	0	0	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0.375	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Desulfobacterota"	"c__Syntrophia"	"o__Syntrophales"	"f__Smithellaceae"	"g__Smithella"	"s__Smithella sp000747625"	"D1"	"p__Desulfobacterota , f__Smithellaceae ( STD1_33 )"	"f__Smithellaceae , g__Smithella ( STD1_33 )"	"g__Smithella , s__Smithella sp000747625 ( STD1_33 )"
"STD1_34"	5.93052691304348	0	0.5	0.5	0.230769230769231	0	0.666666666666667	0.2	0	0.125	0.571428571428571	0.428571428571429	0.6	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__UBA6233"	"s__"	"D1"	"p__Omnitrophota , f__UBA6249 ( STD1_34 )"	"f__UBA6249 , g__UBA6233 ( STD1_34 )"	"g__UBA6233 , s__ ( STD1_34 )"
"STD1_35"	3.25639469491525	0	0	0.5	0.384615384615385	0.5	0.777777777777778	0.2	0.142857142857143	0.25	1	0.142857142857143	0.6	0.545454545454545	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Desulfobacterota"	"c__Syntrophia"	"o__Syntrophales"	"f__UBA4778"	"g__"	"s__"	"D1"	"p__Desulfobacterota , f__UBA4778 ( STD1_35 )"	"f__UBA4778 , g__ ( STD1_35 )"	"g__ , s__ ( STD1_35 )"
"STD1_36"	10.33446916	0	0	0.5	0.230769230769231	0	0.777777777777778	0.2	0	0	0.571428571428571	0.285714285714286	0.5	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__WOR-3_B"	"c__NMUJ01"	"o__"	"f__"	"g__"	"s__"	"D1"	"p__WOR-3_B , f__ ( STD1_36 )"	"f__ , g__ ( STD1_36 )"	"g__ , s__ ( STD1_36 )"
"STD1_37"	19.6092764565217	0	0	0.375	0.230769230769231	0.25	0.888888888888889	0	0.142857142857143	0	0.857142857142857	0.428571428571429	0.5	0.636363636363636	0	0	0.181818181818182	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.75	0	0.333333333333333	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__UBA932"	"g__DMER64"	"s__DMER64 sp001603455"	"D1"	"p__Bacteroidota , f__UBA932 ( STD1_37 )"	"f__UBA932 , g__DMER64 ( STD1_37 )"	"g__DMER64 , s__DMER64 sp001603455 ( STD1_37 )"
"STD1_38"	6.93213745454545	0	0	0.375	0.0769230769230769	0.75	0.888888888888889	0	0.0714285714285714	0.125	0.857142857142857	0.285714285714286	0.4	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Verrucomicrobiota"	"c__Kiritimatiellae"	"o__UBA8416"	"f__YA12-FULL-48-11"	"g__YA12-FULL-48-11"	"s__"	"D1"	"p__Verrucomicrobiota , f__YA12-FULL-48-11 ( STD1_38 )"	"f__YA12-FULL-48-11 , g__YA12-FULL-48-11 ( STD1_38 )"	"g__YA12-FULL-48-11 , s__ ( STD1_38 )"
"STD1_39"	9.1271240562249	0	0.5	0.25	0.0769230769230769	0	0.666666666666667	0	0	0.125	0.714285714285714	0.285714285714286	0.4	0.454545454545455	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__"	"s__"	"D1"	"p__Omnitrophota , f__UBA6249 ( STD1_39 )"	"f__UBA6249 , g__ ( STD1_39 )"	"g__ , s__ ( STD1_39 )"
"STD1_4"	7.40535525396825	0	0	0.375	0.384615384615385	0.25	0.777777777777778	0	0.285714285714286	0.125	0.714285714285714	0.285714285714286	0.5	0.727272727272727	0	0	0.272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888888888888889	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Synergistota"	"c__Synergistia"	"o__Synergistales"	"f__Thermovirgaceae"	"g__58-81"	"s__"	"D1"	"p__Synergistota , f__Thermovirgaceae ( STD1_4 )"	"f__Thermovirgaceae , g__58-81 ( STD1_4 )"	"g__58-81 , s__ ( STD1_4 )"
"STD1_40"	3.75902141176471	0	0.5	0.25	0.153846153846154	0.25	0.777777777777778	0	0	0	0.714285714285714	0.428571428571429	0.4	0.636363636363636	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.222222222222222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__UBA6249"	"s__"	"D1"	"p__Omnitrophota , f__UBA6249 ( STD1_40 )"	"f__UBA6249 , g__UBA6249 ( STD1_40 )"	"g__UBA6249 , s__ ( STD1_40 )"
"STD1_41"	3.68316234939759	0	0	0.75	0.230769230769231	0	0.888888888888889	0.2	0.0714285714285714	0.125	0.571428571428571	0.285714285714286	0.8	0.636363636363636	0	0	0.615384615384615	0	0	0.5	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	1	0	0.222222222222222	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__FEN-979"	"g__"	"s__"	"D1"	"p__Bacteroidota , f__FEN-979 ( STD1_41 )"	"f__FEN-979 , g__ ( STD1_41 )"	"g__ , s__ ( STD1_41 )"
